t_expected,t_start,t_arrived,margin
540,538,546,0
540,538,546,0
540,538,546,0
540,538,546,0
540,538,546,0
540,538,546,0
540,538,546,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,537,547,0
540,538,547,0
540,538,547,0
540,538,547,0
540,538,547,0
540,538,547,0
540,538,547,0
540,538,547,0
540,538,547,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,548,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,537,549,0
540,538,549,0
540,538,549,0
540,538,549,0
540,538,549,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,537,550,0
540,538,550,0
540,538,550,0
540,538,550,0
540,538,550,0
540,538,550,0
540,538,550,0
540,538,550,0
540,538,550,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,537,551,0
540,538,551,0
540,538,551,0
540,538,551,0
540,538,551,0
540,538,551,0
540,538,551,0
540,538,551,0
540,538,551,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,552,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,537,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,538,553,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,537,554,0
540,538,554,0
540,538,554,0
540,538,554,0
540,538,554,0
540,538,554,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,537,555,0
540,538,555,0
540,538,555,0
540,538,555,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,537,556,0
540,538,556,0
540,538,556,0
540,538,556,0
540,538,556,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,537,557,0
540,538,557,0
540,538,557,0
540,538,557,0
540,538,557,0
540,538,557,0
540,538,557,0
540,538,557,0
540,538,557,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,537,558,0
540,538,558,0
540,538,558,0
540,538,558,0
540,538,558,0
540,538,558,0
540,538,558,0
540,538,558,0
540,538,558,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,537,559,0
540,538,559,0
540,538,559,0
540,538,559,0
540,538,559,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,537,560,0
540,538,560,0
540,538,560,0
540,538,560,0
540,538,560,0
540,538,560,0
540,538,560,0
540,538,560,0
540,538,560,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,537,561,0
540,538,561,0
540,538,561,0
540,538,561,0
540,538,561,0
540,538,561,0
540,538,561,0
540,538,561,0
540,538,561,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,537,562,0
540,538,562,0
540,538,562,0
540,538,562,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,537,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,538,563,0
540,536,564,0
540,536,564,0
540,536,564,0
540,536,564,0
540,536,564,0
540,536,564,0
540,536,564,0
540,536,564,0
540,537,564,0
540,537,564,0
540,537,564,0
540,537,564,0
540,537,564,0
540,537,564,0
540,537,564,0
540,538,564,0
540,538,564,0
540,538,564,0
540,538,564,0
540,538,564,0
540,538,564,0
540,538,564,0
540,538,564,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,565,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,536,566,0
540,538,566,0
540,538,566,0
540,538,566,0
540,538,566,0
540,538,566,0
540,538,566,0
540,538,566,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,536,567,0
540,538,567,0
540,538,567,0
540,538,567,0
540,538,567,0
540,538,567,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,536,568,0
540,538,568,0
540,538,568,0
540,538,568,0
540,538,568,0
540,538,568,0
540,538,568,0
540,538,568,0
540,538,568,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,536,569,0
540,538,569,0
540,538,569,0
540,538,569,0
540,538,569,0
540,538,569,0
540,538,569,0
540,538,569,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,536,570,0
540,538,570,0
540,538,570,0
540,538,570,0
540,538,570,0
540,538,570,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,536,571,0
540,538,571,0
540,538,571,0
540,538,571,0
540,538,571,0
540,538,571,0
540,538,571,0
540,538,571,0
540,538,571,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,536,572,0
540,538,572,0
540,538,572,0
540,538,572,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,536,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,538,573,0
540,536,574,0
540,536,574,0
540,536,574,0
540,536,574,0
540,536,574,0
540,536,574,0
540,538,574,0
540,538,574,0
540,538,574,0
540,538,574,0
540,538,574,0
540,538,574,0
540,538,574,0
540,538,574,0
540,536,575,0
540,536,575,0
540,536,575,0
540,536,575,0
540,536,575,0
540,536,575,0
540,536,576,0
540,536,576,0
540,536,576,0
540,536,576,0
540,536,576,0
540,536,576,0
540,536,576,0
540,536,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,538,576,0
540,536,577,0
540,536,577,0
540,536,577,0
540,536,578,0
540,536,578,0
540,536,578,0
540,538,578,0
540,538,578,0
540,538,578,0
540,538,578,0
540,538,578,0
540,538,578,0
540,538,578,0
540,538,578,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,536,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,538,579,0
540,536,580,0
540,536,580,0
540,536,580,0
540,536,580,0
540,538,580,0
540,538,580,0
540,538,580,0
540,538,580,0
540,538,580,0
540,538,580,0
540,538,580,0
540,538,580,0
540,536,581,0
540,536,581,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,536,582,0
540,538,582,0
540,538,582,0
540,538,582,0
540,538,582,0
540,538,582,0
540,538,582,0
540,538,582,0
540,536,583,0
540,536,583,0
540,536,583,0
540,538,583,0
540,538,583,0
540,538,583,0
540,538,583,0
540,538,583,0
540,536,584,0
540,536,584,0
540,536,584,0
540,538,584,0
540,538,584,0
540,538,584,0
540,538,584,0
540,538,584,0
540,538,584,0
540,538,584,0
540,538,584,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,536,585,0
540,538,585,0
540,538,585,0
540,538,585,0
540,538,585,0
540,538,585,0
540,538,585,0
540,538,585,0
540,538,586,0
540,538,586,0
540,538,586,0
540,538,586,0
540,538,586,0
540,536,587,0
540,536,587,0
540,536,587,0
540,536,587,0
540,536,587,0
540,536,587,0
540,538,587,0
540,538,587,0
540,538,587,0
540,538,587,0
540,538,587,0
540,538,587,0
540,538,587,0
540,538,587,0
540,536,588,0
540,536,588,0
540,536,588,0
540,536,588,0
540,538,588,0
540,538,588,0
540,538,588,0
540,538,588,0
540,538,588,0
540,538,588,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,536,589,0
540,538,589,0
540,538,589,0
540,538,589,0
540,538,589,0
540,538,589,0
540,538,589,0
540,536,590,0
540,536,590,0
540,536,590,0
540,538,590,0
540,538,590,0
540,538,590,0
540,538,590,0
540,538,590,0
540,538,590,0
540,538,590,0
540,538,590,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,536,591,0
540,538,591,0
540,538,591,0
540,538,591,0
540,538,591,0
540,538,591,0
540,538,591,0
540,538,591,0
540,538,592,0
540,538,592,0
540,538,592,0
540,538,592,0
540,538,592,0
540,536,593,0
540,536,593,0
540,536,593,0
540,536,593,0
540,536,593,0
540,536,593,0
540,538,593,0
540,538,593,0
540,538,593,0
540,538,593,0
540,538,593,0
540,538,593,0
540,538,593,0
540,538,593,0
540,536,594,0
540,538,594,0
540,538,594,0
540,538,594,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,536,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,538,595,0
540,536,596,0
540,536,596,0
540,536,596,0
540,536,596,0
540,536,596,0
540,536,596,0
540,538,596,0
540,538,596,0
540,538,596,0
540,538,596,0
540,538,596,0
540,538,596,0
540,538,596,0
540,538,596,0
540,536,597,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,536,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,538,598,0
540,536,599,0
540,536,599,0
540,536,599,0
540,536,599,0
540,536,599,0
540,536,599,0
540,538,599,0
540,538,599,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,538,600,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,536,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,538,601,0
540,536,602,0
540,536,602,0
540,536,602,0
540,536,602,0
540,536,602,0
540,536,602,0
540,538,602,0
540,538,602,0
540,538,602,0
540,538,602,0
540,538,602,0
540,538,602,0
540,538,602,0
540,538,602,0
540,536,603,0
540,536,603,0
540,536,603,0
540,536,603,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,536,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,538,604,0
540,536,605,0
540,536,605,0
540,536,605,0
540,538,605,0
540,538,605,0
540,536,606,0
540,536,606,0
540,536,606,0
540,538,606,0
540,538,606,0
540,538,606,0
540,538,606,0
540,538,606,0
540,538,606,0
540,538,606,0
540,538,606,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,536,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,607,0
540,538,608,0
540,538,608,0
540,536,609,0
540,536,609,0
540,536,609,0
540,536,609,0
540,536,609,0
540,536,609,0
540,538,609,0
540,538,609,0
540,538,609,0
540,538,609,0
540,538,609,0
540,538,609,0
540,538,609,0
540,538,609,0
540,536,610,0
540,536,610,0
540,536,610,0
540,536,610,0
540,536,610,0
540,536,610,0
540,536,610,0
540,538,610,0
540,538,610,0
540,538,610,0
540,538,610,0
540,538,610,0
540,538,610,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,536,611,0
540,538,611,0
540,538,611,0
540,538,611,0
540,538,611,0
540,538,611,0
540,538,611,0
540,536,612,0
540,536,612,0
540,536,612,0
540,538,612,0
540,538,612,0
540,538,612,0
540,538,612,0
540,538,612,0
540,538,612,0
540,538,612,0
540,538,612,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,536,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,613,0
540,538,614,0
540,538,614,0
540,536,615,0
540,536,615,0
540,536,615,0
540,536,615,0
540,536,615,0
540,536,615,0
540,538,615,0
540,538,615,0
540,538,615,0
540,538,615,0
540,538,615,0
540,538,615,0
540,538,615,0
540,538,615,0
540,536,616,0
540,536,616,0
540,536,616,0
540,536,616,0
540,538,616,0
540,538,616,0
540,538,616,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,536,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,538,617,0
540,536,618,0
540,536,618,0
540,536,618,0
540,536,618,0
540,536,618,0
540,536,618,0
540,538,618,0
540,538,618,0
540,538,618,0
540,538,618,0
540,538,618,0
540,538,618,0
540,538,618,0
540,538,618,0
540,536,619,0
540,536,619,0
540,536,619,0
540,536,619,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,536,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,538,620,0
540,536,621,0
540,536,621,0
540,536,621,0
540,536,621,0
540,536,621,0
540,536,621,0
540,538,621,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,538,622,0
540,536,623,0
540,536,623,0
540,536,623,0
540,536,623,0
540,536,623,0
540,536,623,0
